iteration,footpoint_lat,footpoint_lon,peak_lyr_km,peak_nya_km,centroid_lyr_km,centroid_nya_km,corr,accepted,reason
2,78.4670,9.5193,130.00,115.00,152.71,164.33,0.8502,0,centroids differ by 11.6 km
2,78.5430,9.6263,123.00,191.00,153.90,164.85,0.4183,0,correlation 0.42 <= 0.7
2,78.5086,9.6121,125.00,155.00,153.07,164.25,0.7030,0,centroids differ by 11.2 km
2,78.4961,9.6307,127.00,141.00,152.64,163.29,0.9046,0,centroids differ by 10.7 km
2,78.5077,9.5703,127.00,173.00,153.34,164.58,0.6113,0,correlation 0.61 <= 0.7
2,78.5048,9.5959,127.00,147.00,153.08,164.17,0.7211,0,centroids differ by 11.1 km
2,78.5194,9.6199,127.00,141.00,153.30,164.59,0.6331,0,correlation 0.63 <= 0.7
2,78.5147,9.5863,127.00,143.00,153.43,164.70,0.5941,0,correlation 0.59 <= 0.7
2,78.4754,9.5803,127.00,113.00,152.49,163.83,0.9428,0,centroids differ by 11.3 km
2,78.4544,9.5111,133.00,145.00,152.43,166.53,0.4950,0,correlation 0.49 <= 0.7
2,78.4813,9.5745,127.00,135.00,152.71,163.37,0.9642,0,centroids differ by 10.7 km
2,78.4960,9.6146,129.00,141.00,152.76,163.40,0.8884,0,centroids differ by 10.6 km
2,78.5426,9.5014,129.00,195.00,154.75,165.59,0.0282,0,correlation 0.03 <= 0.7
2,78.4872,9.4930,129.00,157.00,153.51,164.09,0.7609,0,centroids differ by 10.6 km
2,78.4649,9.6009,127.00,139.00,152.01,165.78,0.5808,0,correlation 0.58 <= 0.7
2,78.5439,9.5333,128.00,191.00,154.56,165.43,0.1226,0,correlation 0.12 <= 0.7
2,78.4651,9.6350,127.00,139.00,151.75,166.34,0.4792,0,correlation 0.48 <= 0.7
2,78.5459,9.5611,127.00,189.00,154.43,165.32,0.1986,0,correlation 0.20 <= 0.7
2,78.4805,9.5718,127.00,135.00,152.71,163.41,0.9660,0,centroids differ by 10.7 km
2,78.4920,9.5747,129.00,143.00,152.98,163.52,0.8719,0,centroids differ by 10.5 km
2,78.4537,9.5900,131.00,144.00,151.76,168.18,0.2730,0,correlation 0.27 <= 0.7
2,78.4520,9.5624,131.00,145.00,151.94,168.05,0.2980,0,correlation 0.30 <= 0.7
2,78.4791,9.5780,127.00,113.00,152.62,163.50,0.9692,0,centroids differ by 10.9 km
2,78.4725,9.5791,127.00,139.00,152.42,164.14,0.8942,0,centroids differ by 11.7 km
2,78.5221,9.5732,127.00,139.00,153.71,164.86,0.5183,0,correlation 0.52 <= 0.7
2,78.5191,9.5318,129.00,142.00,153.93,165.02,0.4366,0,correlation 0.44 <= 0.7
2,78.5261,9.6120,127.00,135.00,153.55,164.70,0.5746,0,correlation 0.57 <= 0.7
2,78.5039,9.4934,131.00,141.00,153.86,164.99,0.4492,0,correlation 0.45 <= 0.7
2,78.5254,9.5947,127.00,138.00,153.64,164.78,0.5379,0,correlation 0.54 <= 0.7
2,78.4139,9.3089,115.00,161.00,149.11,171.92,-0.2629,0,correlation -0.26 <= 0.7
